"topic_model_prompt_ids","topic_model","prompt_id","datasets","example_text_in_prompt","report"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap tickets fort worth, book flight from pittsburgh september thirtieth."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","... book a ticket for michigan state basketball game; leave chicago bwi on january fifth."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","urgent business meeting fort worth, need flight from pittsburgh back by november twentieth."
"5-LDA","LDA","5","atis","list flight oakland san francisco","list afternoon departure from houston international airport for new york via atlantic carrier cost comparison Other topics may include travel deals, airline recommendations or specific route queries."
"5-LDA","LDA","5","atis","list flight oakland san francisco","direct early afternoon service from detroit metro airport connecting new york and miami via midwest carrier friday Other topics may include travel tips, seat selection or baggage policies."
"5-LDA","LDA","5","atis","list flight oakland san francisco","best airlines direct route from philadelphia philly airport connecting new york city and los angeles on wednesday Other topics may include lounge access, meal preferences or in-flight entertainment."
"5-LDA","LDA","5","atis","list flight oakland san francisco","list of late afternoon international connections from kansas city airport heading towards london via european carriers Other topics may include visa requirements, check-in times or seat upgrades."
"5-LDA","LDA","5","atis","list flight oakland san francisco","list of direct afternoon connections from los angeles international airport to london on thursday Other topics may include baggage allowances, meal preferences or in-flight amenities."
"5-LDA","LDA","5","atis","list flight oakland san francisco","find affordable direct afternoon service from detroit metro airport to london on wednesday Other topics may include seat selection, baggage allowances or check-in times."
"5-LDA","LDA","5","atis","list flight oakland san francisco","list available direct afternoon connections from detroit metro airport to london on wednesday Other topics may include in-flight services, meal preferences or baggage policies."
"5-LDA","LDA","5","atis","list flight oakland san francisco","find affordable afternoon flight options from kansas to london via"
"5-LDA","LDA","5","atis","list flight oakland san francisco","list flight boston to san francisco Other texts may include other topics. flight chicago morning direct nyc like washington dc airlines cost fly new york united cheap flights from philadelphia thursday list early departure times for atlantic city southbound"
"5-LDA","LDA","5","atis","list flight oakland san francisco","find cheapest airline fare for round trip new york city tokyo april 2023 travel tips and deals"
"5-LDA","LDA","5","atis","list flight oakland san francisco","morning departure charlotte southbound late flight atlanta washington dc to philadelphia on airlinetoday express service details with arrival times expected in the evening schedule."
"5-LDA","LDA","5","atis","list flight oakland san francisco","best airlines direct flights from san francisco sfo los angeles lax for business travelers during peak season"
"5-LDA","LDA","5","atis","list flight oakland san francisco","cheap economy class tickets available chicago o'hare morning noon departure nyc jfk return saturday night same day airline options and reviews"
"5-LDA","LDA","5","atis","list flight oakland san francisco","direct flight itinerary: st louis to new york city on delta express service with a layover in houston texas expected arrival 3pm friday evening schedule."
"5-LDA","LDA","5","atis","list flight oakland san francisco","affordable flights from boston outbound early april connecting chicago before final destination san francisco"
"5-LDA","LDA","5","atis","list flight oakland san francisco","flight details for round trip washington dc nyc spring break school holiday season best deals and promotions available direct airlines preferred"
"5-LDA","LDA","5","atis","list flight oakland san francisco","early morning flight options to st louis with connections in charlotte departing new york city on tuesday afternoon return saturday evening same day flights possible."
"5-LDA","LDA","5","atis","list flight oakland san francisco","cheap airfare from chicago o'hare southbound early april connecting san francisco overnight travel tips"
"5-LDA","LDA","5","atis","list flight oakland san francisco","round trip tickets: houston texas spring break florida vacation best deals direct airlines and package offers for families"
"5-LDA","LDA","5","atis","list flight oakland san francisco","affordable round trips nyc to los angeles via new york city during holiday season, compare prices with major carriers including delta united jet blue."
"5-LDA","LDA","5","atis","list flight oakland san francisco","early morning flights from chicago o'hare southbound on april 3rd connecting san francisco overnight travel tips"
"5-LDA","LDA","5","atis","list flight oakland san francisco","direct flight schedules: washington dc direct connection in atlanta for spring break vacation return saturday night same day options available airlines like american and ultra express"
"5-LDA","LDA","5","atis","list flight oakland san francisco","cheap tickets affordable round trip new york city to miami florida during holiday season, compare prices with major carriers including delta united jet blue."
"5-LDA","LDA","5","atis","list flight oakland san francisco","best deals on flights from chicago o'hare southbound early april connecting san francisco overnight travel tips"
"5-LDA","LDA","5","atis","list flight oakland san francisco","round trips: st louis direct connection in houston for spring break vacation return saturday night same day options available airlines like american and ultra express"
"5-LDA","LDA","5","atis","list flight oakland san francisco","cheap economy class tickets new york city to miami florida during holiday season, compare prices with major carriers including delta united jet blue."
"5-LDA","LDA","5","atis","list flight oakland san francisco","direct flights from chicago o'hare southbound early april connecting san francisco overnight travel tips"
"5-LDA","LDA","5","atis","list flight oakland san francisco","round trips: st louis direct connection in hou"
"5-LDA","LDA","5","atis","list flight oakland san francisco","book direct nyc-to-la afternoon departure today for less than $200 with delta express airline schedule details and fares comparison available now. other topics include budget travel options, flight schedules between major cities like san francisco to las vegas or new york city flights arriving late evening."
"5-LDA","LDA","5","atis","list flight oakland san francisco","find the best price on a morning chicago-dallas route this friday. consider airlines such as american airways for competitive rates with extra legroom seating included and check-in times at 7 am. Other topics: direct flight options, airport lounges near boston charlotte milwaukee airports comparison"
"5-LDA","LDA","5","atis","list flight oakland san francisco","early flights from washington dc to san francisco on wednesday morning preferred by travelers seeking business class seats. airlines like united offer convenient connections through chicago with competitive pricing."
"5-LDA","LDA","5","atis","list flight oakland san francisco","compare the cheapest and fastest ways of flying pittsburgh denver this weekend for a round trip, including options such as alaska air or jetblue airline routes that stop in smaller cities. Other topics: flight schedules from st louis to atlanta charlotte milwaukee flights departing late night"
